Provincia,Municipio,Localidad,Nombre,Ubicación
ÁLAVA,Salvatierra/Agurain,SALVATIERRA/AGURAIN,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD SALVATIERRA-AGURAIN
NAVARRA,Etxarri-Aranatz,ETXARRI-ARANATZ,PUNTO DE ATENCIÓN CONTINUADA (PAC) RURAL,CENTRO SALUD ETXARRI / ARANATZ
NAVARRA,Noáin (Valle de Elorz)/Noain (Elortzibar),NOÁIN (VALLE DE ELORZ)/NOAIN (ELORTZIBAR),PUNTO DE ATENCIÓN CONTINUADA (PAC) RURAL,CENTRO SALUD NOÁIN
NAVARRA,Isaba/Izaba,ISABA/IZABA,PUNTO DE ATENCIÓN CONTINUADA (PAC) RURAL,CENTRO SALUD ISABA
NAVARRA,Larraga,LARRAGA,PUNTO DE ATENCIÓN CONTINUADA (PAC) RURAL,CENTRO SALUD LARRAGA
NAVARRA,Leitza,LEITZA,PUNTO DE ATENCIÓN CONTINUADA (PAC) RURAL,CENTRO SALUD LEITZA
NAVARRA,Lesaka,LESAKA,PUNTO DE ATENCIÓN CONTINUADA (PAC) RURAL,CENTRO SALUD LESAKA
NAVARRA,Lodosa,LODOSA,PUNTO DE ATENCIÓN CONTINUADA (PAC) RURAL,CENTRO SALUD LODOSA
NAVARRA,Mendavia,MENDAVIA,PUNTO DE ATENCIÓN CONTINUADA (PAC) RURAL,CONSULTORIO LOCAL MENDAVIA
NAVARRA,Milagro,MILAGRO,PUNTO DE ATENCIÓN CONTINUADA (PAC) RURAL,CONSULTORIO LOCAL MILAGRO
NAVARRA,Peralta/Azkoien,PERALTA,PUNTO DE ATENCIÓN CONTINUADA (PAC) RURAL,CENTRO SALUD PERALTA
NAVARRA,Puente la Reina/Gares,PUENTE LA REINA/GARES,PUNTO DE ATENCIÓN CONTINUADA (PAC) RURAL,CENTRO SALUD PUENTE LA REINA/GARES
NAVARRA,San Adrián,SAN ADRIÁN,PUNTO DE ATENCIÓN CONTINUADA (PAC) RURAL,CENTRO SALUD SAN ADRIÁN
NAVARRA,Sangüesa/Zangoza,SANGÜESA/ZANGOZA,PUNTO DE ATENCIÓN CONTINUADA (PAC) RURAL,CENTRO SALUD SANGÜESA/ZANGOZA
NAVARRA,Doneztebe/Santesteban,DONEZTEBE/SANTESTEBAN,PUNTO DE ATENCIÓN CONTINUADA (PAC) RURAL,CENTRO SALUD DONEZTEBE / SANTESTEBAN
NAVARRA,Ultzama,LARRAINTZAR,PUNTO DE ATENCIÓN CONTINUADA (PAC) RURAL,CENTRO SALUD LARRAINTZAR
NAVARRA,Luzaide/Valcarlos,LUZAIDE/VALCARLOS,PUNTO DE ATENCIÓN CONTINUADA (PAC) RURAL ESPECIAL,CONSULTORIO LOCAL LUZAIDE/VALCARLOS
NAVARRA,Villatuerta,VILLATUERTA,PUNTO DE ATENCIÓN CONTINUADA (PAC) RURAL ESPECIAL,CENTRO SALUD VILLATUERTA
NAVARRA,Irurtzun,IRURTZUN,PUNTO DE ATENCIÓN CONTINUADA (PAC) RURAL,CENTRO SALUD IRURTZUN
NAVARRA,Orkoien,ORKOIEN,PUNTO DE ATENCIÓN CONTINUADA (PAC) RURAL,CENTRO SALUD ORKOIEN
OURENSE,Bande,BANDE (SAN PEDRO),PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD BANDE
SALAMANCA,"Alberca, La",ALBERCA (LA),PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD LA ALBERCA
SALAMANCA,Aldeadávila de la Ribera,ALDEADÁVILA DE LA RIBERA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD ALDEADÁVILA DE LA RIBERA
OURENSE,Castro Caldelas,CASTRO CALDELAS (SAN SEBASTIAN),PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD CASTRO CALDELAS
OURENSE,Celanova,CELANOVA (SAN ROSENDO),PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD CELANOVA
OURENSE,Maceda,MACEDA (SAN PEDRO),PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD MACEDA
ÁVILA,"Navas del Marqués, Las",LAS NAVAS DEL MARQUÉS,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD LAS NAVAS DEL MARQUÉS
TARRAGONA,Gandesa,GANDESA,CENTRO DE ATENCIÓN CONTINUADA (CAC),CENTRO SALUD GANDESA
VIZCAYA,Amorebieta-Etxano,AMOREBIETA-ETXANO,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD AMOREBIETA
VIZCAYA,Barakaldo,BARAKALDO,PUNTO DE ATENCIÓN CONTINUADA (PAC),PAC BARAKALDO - HOSPITAL SAN ELOY
VIZCAYA,Bermeo,BERMEO,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD BERMEO
VIZCAYA,Bilbao,BILBAO,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD DEUSTO
VIZCAYA,Bilbao,BILBAO,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD ZORROZA
VIZCAYA,Bilbao,BILBAO,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD DR. AREILZA
VIZCAYA,Bilbao,BILBAO,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD SANTUTXU-SOLOKOETXE
VIZCAYA,Bilbao,BILBAO,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD BEGOÑA
VIZCAYA,Bilbao,BILBAO,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD CASCO VIEJO
VIZCAYA,Bilbao,BILBAO,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD TXURDINAGA
VIZCAYA,Bilbao,BILBAO,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD BASURTO
VIZCAYA,Bilbao,BILBAO,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD REKALDE
CANTABRIA,Valderredible,POLIENTES,PUNTO DE ATENCIÓN CONTINUADA (PAC),CONSULTORIO LOCAL POLIENTES
SEGOVIA,Bercial,BERCIAL,CENTRO DE GUARDIA (CG),CONSULTORIO LOCAL BERCIAL
SEGOVIA,Boceguillas,BOCEGUILLAS,CENTRO DE GUARDIA (CG),CONSULTORIO LOCAL BOCEGUILLAS
SEGOVIA,Nava de la Asunción,NAVA DE LA ASUNCIÓN,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD NAVA DE LA ASUNCIÓN
SEGOVIA,Navafría,NAVAFRÍA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD LA SIERRA
PALENCIA,Venta de Baños,VENTA DE BAÑOS,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD VENTA DE BAÑOS
PALENCIA,Herrera de Pisuerga,HERRERA DE PISUERGA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD HERRERA DE PISUERGA
SALAMANCA,Villarino de los Aires,VILLARINO DE LOS AIRES,CENTRO DE GUARDIA (CG),CONSULTORIO LOCAL VILLARINO
SALAMANCA,Villoria,VILLORIA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD VILLORIA
SANTA CRUZ DE TENERIFE,Arona,ARONA,SERVICIO NORMAL DE URGENCIAS (SNU),CENTRO SALUD LOS CRISTIANOS
SANTA CRUZ DE TENERIFE,Candelaria,CANDELARIA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD CANDELARIA
SANTA CRUZ DE TENERIFE,Guía de Isora,GUÍA DE ISORA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CONSULTORIO LOCAL ALCALÁ
SANTA CRUZ DE TENERIFE,Guía de Isora,GUÍA DE ISORA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD GUÍA DE ISORA
SANTA CRUZ DE TENERIFE,Güímar,GÜÍMAR,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD GÜÍMAR
SANTA CRUZ DE TENERIFE,Icod de los Vinos,ICOD DE LOS VINOS,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO ATENCIÓN ESPECIALIZADA HOSPITAL DEL NORTE
SANTA CRUZ DE TENERIFE,San Cristóbal de La Laguna,SAN CRISTÓBAL DE LA LAGUNA,SERVICIO NORMAL DE URGENCIAS (SNU),CENTRO SALUD SAN BENITO
SANTA CRUZ DE TENERIFE,San Cristóbal de La Laguna,SAN CRISTÓBAL DE LA LAGUNA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD TEJINA
CANTABRIA,Liérganes,LIÉRGANES,SERVICIO DE URGENCIAS DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD MIERA
CANTABRIA,Medio Cudeyo,SOLARES,SERVICIO DE URGENCIAS DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD CUDEYO
CANTABRIA,Meruelo,MERUELO,SERVICIO DE URGENCIAS DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD MERUELO
CANTABRIA,Polanco,RINCONEDA,SERVICIO DE URGENCIAS DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD POLANCO
CANTABRIA,Potes,POTES,SERVICIO DE URGENCIAS DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD LIEBANA
CANTABRIA,Ramales de la Victoria,RAMALES DE LA VICTORIA,SERVICIO DE URGENCIAS DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD RAMALES DE LA VICTORIA
CANTABRIA,Rionansa,PUENTENASA,SERVICIO DE URGENCIAS DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD NANSA
CANTABRIA,Santa María de Cayón,SARÓN,SERVICIO DE URGENCIAS DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD PISUEÑA - CAYÓN
CANTABRIA,San Vicente de la Barquera,SAN VICENTE DE LA BARQUERA,SERVICIO DE URGENCIAS DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD SAN VICENTE DE LA BARQUERA
CANTABRIA,Suances,SUANCES,SERVICIO DE URGENCIAS DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD SUANCES
CANTABRIA,Torrelavega,TORRELAVEGA,SERVICIO DE URGENCIAS DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD COVADONGA
BURGOS,Valle de Tobalina,QUINTANA MARTÍN GALINDEZ,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD QUINTANA MARTÍN GALINDEZ
BURGOS,Valle de Valdebezana,SONCILLO,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD SONCILLO
ZAMORA,Toro,TORO,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD TORO
BURGOS,Villarcayo de Merindad de Castilla la Vieja,VILLARCAYO DE MERINDAD DE CASTILLA LA VIEJA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD VILLARCAYO
CÁCERES,Ahigal,AHIGAL,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD AHIGAL
CÁCERES,Aldeacentenera,ALDEACENTENERA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CONSULTORIO LOCAL ALDEACENTENERA
CÁCERES,Aldeanueva del Camino,ALDEANUEVA DEL CAMINO,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD ALDEANUEVA DEL CAMINO
CÁCERES,Arroyo de la Luz,ARROYO DE LA LUZ,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD ARROYO DE  LA LUZ
MADRID,San Agustín del Guadalix,SAN AGUSTÍN DEL GUADALIX,SERVICIO DE ATENCIÓN RURAL (SAR),CONSULTORIO LOCAL SAN AGUSTÍN DE GUADALIX
MURCIA,Molina de Segura,MOLINA DE SEGURA,SERVICIO DE URGENCIAS DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD MOLINA/SUR
MURCIA,Murcia,MURCIA,SERVICIO DE URGENCIAS DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD MURCIA-INFANTE JUAN MANUEL
MURCIA,Murcia,MURCIA,SERVICIO DE URGENCIAS DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD MURCIA/SAN ANDRÉS
MURCIA,Murcia,CORVERA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD MURCIA/CAMPO DE CARTAGENA-CORVERA
MURCIA,Murcia,ALGEZARES,SERVICIO DE URGENCIAS DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD MURCIA/ALGEZARES
MURCIA,Murcia,MULA,SERVICIO DE URGENCIAS DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD MULA
MURCIA,Puerto Lumbreras,PUERTO LUMBRERAS,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD PUERTO LUMBRERAS
MURCIA,"Torres de Cotillas, Las",TORRES DE COTILLAS (LAS),SERVICIO DE URGENCIAS DE ATENCIÓN PRIMARIA (SUAP),CENTRO DE URGENCIAS TORRES DE COTILLAS
MURCIA,Yecla,YECLA,SERVICIO DE URGENCIAS DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD YECLA ESTE
MURCIA,Santomera,SANTOMERA,SERVICIO DE URGENCIAS DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD SANTOMERA
NAVARRA,Abárzuza/Abartzuza,ABÁRZUZA,PUNTO DE ATENCIÓN CONTINUADA (PAC) RURAL ESPECIAL,CONSULTORIO LOCAL ABÁRZUZA
NAVARRA,Altsasu/Alsasua,ALTSASU/ALSASUA,PUNTO DE ATENCIÓN CONTINUADA (PAC) RURAL,CENTRO SALUD ALTSASU / ALSASUA
NAVARRA,Améscoa Baja,ZUDAIRE,PUNTO DE ATENCIÓN CONTINUADA (PAC) RURAL ESPECIAL,CONSULTORIO LOCAL ZUDAIRE
NAVARRA,Ancín/Antzin,ANCÍN,PUNTO DE ATENCIÓN CONTINUADA (PAC) RURAL ESPECIAL,CENTRO SALUD ANCÍN
NAVARRA,Aoiz/Agoitz,AOIZ/AGOITZ,PUNTO DE ATENCIÓN CONTINUADA (PAC) RURAL,CENTRO SALUD AOIZ/AGOITZ
GIRONA,Cadaqués,CADAQUÉS,CENTRO DE ATENCIÓN CONTINUADA (CAC),CENTRO SALUD CADAQUÉS
GIRONA,Campdevànol,CAMPDEVÀNOL,CENTRO DE ATENCIÓN CONTINUADA (CAC),CENTRO SALUD CAMPDEVÁNOL
GIRONA,"Escala, L'",ESCALA (L'),CENTRO DE ATENCIÓN CONTINUADA (CAC),CENTRO SALUD DR. MOISÈS BROGGI
GIRONA,Girona,GIRONA,CENTRO DE ATENCIÓN CONTINUADA (CAC),CENTRO SALUD GÜELL
GIRONA,"Jonquera, La",JONQUERA (LA),CENTRO DE ATENCIÓN CONTINUADA (CAC),CENTRO SALUD DOCTOR SUBIRÓS
GIRONA,Palafrugell,PALAFRUGELL,CENTRO DE ATENCIÓN CONTINUADA (CAC),CENTRO SALUD DR. JOSEP ALSINA I BOFILL
GIRONA,Palamós,PALAMÓS,CENTRO DE ATENCIÓN CONTINUADA (CAC),CENTRO SALUD CATALINA CARGOL
GIRONA,Ribes de Freser,RIBES DE FRESER,CENTRO DE ATENCIÓN CONTINUADA (CAC),CENTRO SALUD RIBES DE FRESER
CUENCA,Iniesta,INIESTA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD INIESTA
CUENCA,Minglanilla,MINGLANILLA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD MINGLANILLA
CUENCA,Mota del Cuervo,MOTA DEL CUERVO,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD MOTA DEL CUERVO
CUENCA,Motilla del Palancar,MOTILLA DEL PALANCAR,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD MOTILLA DEL PALANCAR
ZAMORA,Villalpando,VILLALPANDO,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD VILLALPANDO
ZAMORA,Zamora,ZAMORA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD SANTA ELENA
SALAMANCA,Villares de la Reina,VILLARES DE LA REINA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD PERIURBANA NORTE
SALAMANCA,Vitigudino,VITIGUDINO,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD VITIGUDINO
SANTA CRUZ DE TENERIFE,Adeje,ADEJE,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD ADEJE
SANTA CRUZ DE TENERIFE,Alajeró,ALAJERÓ,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD PLAYA SANTIAGO
SANTA CRUZ DE TENERIFE,Arico,ARICO,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD ARICO
SANTA CRUZ DE TENERIFE,Frontera,FRONTERA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD VALLE DEL GOLFO
SANTA CRUZ DE TENERIFE,Garafía,GARAFÍA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD GARAFÍA
SANTA CRUZ DE TENERIFE,Granadilla de Abona,GRANADILLA DE ABONA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD GRANADILLA DE ABONA
SANTA CRUZ DE TENERIFE,"Guancha, La",GUANCHA (LA),PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD LA GUANCHA
SANTA CRUZ DE TENERIFE,Hermigua,HERMIGUA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD HERMIGUA
SANTA CRUZ DE TENERIFE,"Llanos de Aridane, Los",LLANOS DE ARIDANE (LOS),SERVICIO NORMAL DE URGENCIAS (SNU),CENTRO SALUD LOS LLANOS
SANTA CRUZ DE TENERIFE,"Orotava, La",OROTAVA (LA),SERVICIO NORMAL DE URGENCIAS (SNU),CENTRO SALUD OROTAVA - DEHESA
SANTA CRUZ DE TENERIFE,Puerto de la Cruz,PUERTO DE LA CRUZ,SERVICIO NORMAL DE URGENCIAS (SNU),CENTRO ATENCIÓN ESPECIALIZADA PUERTO DE LA CRUZ
SANTA CRUZ DE TENERIFE,"Realejos, Los",REALEJOS (LOS),SERVICIO NORMAL DE URGENCIAS (SNU),CENTRO SALUD LOS REALEJOS
SANTA CRUZ DE TENERIFE,San Andrés y Sauces,SAN ANDRÉS Y SAUCES,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD SAN ANDRÉS Y SAUCES
SANTA CRUZ DE TENERIFE,San Sebastián de la Gomera,SAN SEBASTIÁN DE LA GOMERA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD SAN SEBASTIÁN DE LA GOMERA
SANTA CRUZ DE TENERIFE,Santa Cruz de la Palma,SANTA CRUZ DE LA PALMA,SERVICIO NORMAL DE URGENCIAS (SNU),CENTRO SALUD SANTA CRUZ DE LA PALMA
SANTA CRUZ DE TENERIFE,Santa Cruz de Tenerife,SANTA CRUZ DE TENERIFE,SERVICIO NORMAL DE URGENCIAS (SNU),CENTRO SALUD OFRA - DELICIAS
SANTA CRUZ DE TENERIFE,Santa Cruz de Tenerife,SANTA CRUZ DE TENERIFE,SERVICIO NORMAL DE URGENCIAS (SNU),CENTRO SALUD LOS GLADIOLOS
SANTA CRUZ DE TENERIFE,Santa Cruz de Tenerife,SANTA CRUZ DE TENERIFE,SERVICIO DE URGENCIAS PEDIÁTRICAS (SUP),CENTRO SALUD DUGGI CENTRO (DR. GUIGOU)
SANTA CRUZ DE TENERIFE,Santa Cruz de Tenerife,SANTA CRUZ DE TENERIFE,SERVICIO NORMAL DE URGENCIAS (SNU),CENTRO SALUD ANAGA
SANTA CRUZ DE TENERIFE,"Silos, Los",SILOS (LOS),PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD LOS SILOS
SANTA CRUZ DE TENERIFE,Tacoronte,TACORONTE,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD TACORONTE
SANTA CRUZ DE TENERIFE,Tijarafe,TIJARAFE,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD TIJARAFE
SANTA CRUZ DE TENERIFE,Valle Gran Rey,VALLE GRAN REY,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD VALLE GRAN REY
SANTA CRUZ DE TENERIFE,Vallehermoso,VALLEHERMOSO,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD VALLEHERMOSO
SANTA CRUZ DE TENERIFE,"Victoria de Acentejo, La",VICTORIA DE ACENTEJO (LA),PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD LA VICTORIA
SANTA CRUZ DE TENERIFE,Villa de Mazo,VILLA DE MAZO,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD MAZO
CANTABRIA,Ampuero,AMPUERO,SERVICIO DE URGENCIAS DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD AMPUERO - BAJO ASON
CANTABRIA,"Astillero, El",ASTILLERO (EL),SERVICIO DE URGENCIAS DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD ASTILLERO
CANTABRIA,Bárcena de Cicero,BÁRCENA DE CICERO,SERVICIO DE URGENCIAS DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD GAMA
CANTABRIA,Cabezón de la Sal,CABEZÓN DE LA SAL,SERVICIO DE URGENCIAS DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD SAJA CABUÉRNIGA
CANTABRIA,Camargo,MALIAÑO,SERVICIO DE URGENCIAS DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD CAMARGO COSTA
CANTABRIA,Castro-Urdiales,CASTRO-URDIALES,SERVICIO DE URGENCIAS DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD COTOLINO II
CANTABRIA,Colindres,COLINDRES,SERVICIO DE URGENCIAS DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD LOPEZ ALBO - COLINDRES
CANTABRIA,"Corrales de Buelna, Los",CORRALES DE BUELNA (LOS),SERVICIO DE URGENCIAS DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD BUELNA
CANTABRIA,Corvera de Toranzo,ONTANEDA,SERVICIO DE URGENCIAS DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD ONTANEDA
CANTABRIA,Laredo,LAREDO,SERVICIO DE URGENCIAS DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD LAREDO
JAÉN,Vilches,VILCHES,UNIDAD DE CUIDADOS CRÍTICOS Y URGENCIAS (UCCU),CONSULTORIO LOCAL VILCHES
CANTABRIA,Piélagos,RENEDO PIÉLAGOS,SERVICIO DE URGENCIAS DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD BAJO PAS
CANTABRIA,Reinosa,REINOSA,SERVICIO DE URGENCIAS DE ATENCIÓN PRIMARIA (SUAP),HOSPITAL TRES MARES
CANTABRIA,Reocín,PUENTE SAN MIGUEL,SERVICIO DE URGENCIAS DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD ALTAMIRA
CANTABRIA,Santander,SANTANDER,SERVICIO DE URGENCIAS DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD SARDINERO
CANTABRIA,Santander,SANTANDER,SERVICIO DE URGENCIAS DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD EL ALISAL
CANTABRIA,Santoña,SANTOÑA,SERVICIO DE URGENCIAS DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD SANTOÑA
CANTABRIA,Selaya,SELAYA,SERVICIO DE URGENCIAS DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD PISUEÑA - SELAYA
ZARAGOZA,Villamayor de Gállego,VILLAMAYOR DE GÁLLEGO,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD VILLAMAYOR DE GÁLLEGO
BURGOS,Salas de los Infantes,SALAS DE LOS INFANTES,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD SALAS DE LOS INFANTES
BURGOS,Trespaderne,TRESPADERNE,CENTRO DE GUARDIA (CG),CONSULTORIO LOCAL TRESPADERNE
BURGOS,Valle de Mena,VILLASANA DE MENA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD VILLASANA DE MENA
BURGOS,Villadiego,VILLADIEGO,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD VILLADIEGO
ZAMORA,Santibáñez de Vidriales,SANTIBÁÑEZ DE VIDRIALES,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD VIDRIALES
ZAMORA,Tábara,TÁBARA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD TÁBARA
BURGOS,Valle de Sedano,SEDANO,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD SEDANO
BURGOS,Valle de Losa,QUINCOCES DE YUSO,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD QUINCOCES DE YUSO
CÁCERES,Alcántara,ALCÁNTARA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD ALCÁNTARA
CÁCERES,Alcuéscar,ALCUÉSCAR,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD ALCUÉSCAR
CÁCERES,Aldeanueva de la Vera,ALDEANUEVA DE LA VERA,PUNTO DE ATENCIÓN CONTINUADA (PAC),CONSULTORIO LOCAL ALDEANUEVA DE LA VERA
CÁCERES,Almaraz,ALMARAZ,PUNTO DE ATENCIÓN CONTINUADA (PAC),CENTRO SALUD ALMARAZ
MADRID,Guadarrama,GUADARRAMA,SERVICIO DE ATENCIÓN RURAL (SAR),CENTRO SALUD GUADARRAMA
MADRID,Humanes de Madrid,HUMANES DE MADRID,SERVICIO DE ATENCIÓN RURAL (SAR),CENTRO SALUD HUMANES
MADRID,Leganés,LEGANÉS,SERVICIO DE URGENCIAS DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD MARIE CURIE-LA FORTUNA
MADRID,Leganés,LEGANÉS,SERVICIO DE URGENCIAS DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD MARÍA ÁNGELES LÓPEZ
MADRID,Madrid,MADRID,SERVICIO DE URGENCIAS DE ATENCIÓN PRIMARIA (SUAP),CENTRO ESPECIALIDADES FEDERICA  MONTSENY
MADRID,Madrid,MADRID,SERVICIO DE URGENCIAS DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD GARCÍA NOBLEJAS
MADRID,Madrid,MADRID,SERVICIO DE URGENCIAS DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD MAR BÁLTICO
MADRID,Madrid,MADRID,SERVICIO DE URGENCIAS DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD FUENCARRAL
MADRID,Madrid,MADRID,SERVICIO DE URGENCIAS DE ATENCIÓN PRIMARIA (SUAP),CENTRO ESPECIALIDADES CARABANCHEL ALTO
MADRID,Madrid,MADRID,SERVICIO DE URGENCIAS DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD LAS ÁGUILAS I y II
MADRID,Madrid,MADRID,SERVICIO DE URGENCIAS DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD ORCASITAS
MADRID,Madrid,MADRID,SERVICIO DE URGENCIAS DE ATENCIÓN PRIMARIA (SUAP),CENTRO SALUD LOS ÁNGELES
